id|entrez_gene_id|hugo_symbol
27924|100130980|RPS2P35
27925|100130983|RPL26P28
27926|100130988|SPATA48
27927|100130994|UQCRFS1P3
27928|100130995|ZNF969P
27929|100130996|YPEL5P1
27930|100131000|LOC100131000
27931|100131004|LOC100131004
27932|100131012|YBX1P4
27933|100131017|ZNF316
27934|100131020|RPL9P23
27935|100131027|SLC25A5P4
27936|100131029|TNPO3P1
27937|100131031|ANKRD18EP
27938|100131032|LOC100131032
27939|100131033|PPIGP1
27940|100131034|LOC100131034
27941|100131036|HMGB3P28
27942|100131046|SALL4P3
27943|100131047|DNAH8-AS1
27944|100131051|MED28P3
27945|100131055|RPS4XP15
27946|100131060|LINC01135
27947|100131065|VN1R38P
27948|100131067|CKMT2-AS1
27949|100131068|ERVI-1
27950|100131069|WASHC3P1
27951|100131072|KPNB1P1
27952|100131078|MOB4P2
27953|100131083|RPS8P5
27954|100131084|DNM1P17
27955|100131085|RPL7P12
27956|100131087|RPLP1P11
27957|100131089|SRP14-DT
27958|100131092|ISCA1P3
27959|100131094|DPP9-AS1
27960|100131099|LOC100131099
27961|100131101|LOC100131101
27962|100131103|TATDN2P1
27963|100131107|LOC100131107
27964|100131114|SRSF3P4
27965|100131117|ZBTB20-AS1
27966|100131118|VN1R67P
27967|100131129|LOC100131129
27968|100131130|HNRNPA1P13
27969|100131135|MTHFD2P4
27970|100131137|BSPH1
27971|100131138|LINC01405
27972|100131141|VN1R95P
27973|100131143|RPL23AP19
27974|100131146|DNAJC8P3
27975|100131150|LOC100131150
27976|100131151|RPLP0P8
27977|100131160|RPL39P20
27978|100131161|RPSAP39
27979|100131170|LOC100131170
27980|100131173|RPS29P12
27981|100131176|WDR86-AS1
27982|100131183|HMGN2P30
27983|100131187|TSTD1
27984|100131188|LIPT1P1
27985|100131189|SSR1P2
27986|100131193|CCDC183-AS1
27987|100131195|LOC100131195
27988|100131196|RPS25P8
27989|100131200|M6PRP1
27990|100131205|RPL21P28
27991|100131206|RPL29P16
27992|100131207|DNAJA1P2
27993|100131208|SNAP25-AS1
27994|100131211|NEMP2
27995|100131213|ZNF503-AS2
27996|100131216|TMEM38BP1
27997|100131223|ARL8BP2
27998|100131229|RPL6P17
27999|100131230|RPL30P4
28000|100131233|AKTIPP3
28001|100131234|MIR181A1HG
28002|100131236|PCBP2P3
28003|100131244|ANKRD63
28004|100131246|RPL9P27
28005|100131250|SPCS2P1
28006|100131252|PRXL2AP2
28007|100131261|PNRC2P1
28008|100131268|TPT1P1
28009|100131279|C2orf69P3
28010|100131281|GLUD1P9
28011|100131284|PSMD14P1
28012|100131286|RPS19P5
28013|100131291|ACTG1P21
28014|100131302|PTCD2P1
28015|100131303|DPEP2NB
28016|100131306|BNIP3P21
28017|100131309|THAP12P9
28018|100131310|LOC100131310
28019|100131315|GREM1-AS1
28020|100131320|RAB6C-AS1
28021|100131327|UQCRC2P1
28022|100131328|FAM210CP
28023|100131333|RPL18P6
28024|100131338|RPL15P13
28025|100131339|RPL32P4
28026|100131340|NT5DC1P1
28027|100131347|RDM1P5
28028|100131355|LOC100131355
28029|100131358|RPL3P12
28030|100131366|LINC00605
28031|100131369|DUX4L27
28032|100131370|DDX18P6
28033|100131374|PABPC1P5
28034|100131378|C11orf91
28035|100131379|RPL36AP1
28036|100131387|RPL39P32
28037|100131388|NDUFA3P1
28038|100131390|SP9
28039|100131393|UBQLN4P2
28040|100131396|RPS6P14
28041|100131415|OR7E163P
28042|100131418|RPS27P22
28043|100131434|EOLA1-DT
28044|100131439|CD300LD
28045|100131440|CDC42P4
28046|100131442|RCC2P5
28047|100131448|CTDSPL2P2
28048|100131451|TLR12P
28049|100131454|DBIL5P
28050|100131457|SLC25A1P1
28051|100131467|RPS6P9
28052|100131469|RPSAP62
28053|100131471|PARLP2
28054|100131478|NPM1P33
28055|100131481|RPL21P38
28056|100131482|TXNL4AP1
28057|100131493|ZIK1P1
28058|100131520|RPL6P32
28059|100131526|RPL26P6
28060|100131527|RPL19P7
28061|100131528|APOOP3
28062|100131533|DPY19L4P1
28063|100131535|RPL5P28
28064|100131539|ZNF705EP
28065|100131546|ECEL1P1
28066|100131548|RPS6P4
28067|100131550|CNN2P12
28068|100131551|LINC00887
28069|100131556|ZCRB1P1
28070|100131562|CBY1P1
28071|100131564|CCDC18-AS1
28072|100131565|EIF4EP5
28073|100131568|RBM43P1
28074|100131572|RPS27P9
28075|100131577|BMS1P19
28076|100131581|LOC100131581
28077|100131599|LOC100131599
28078|100131604|DPP4-DT
28079|100131608|PRR23D1
28080|100131609|HNRNPA1P2
28081|100131611|PGAM4P2
28082|100131614|RPS4XP22
28083|100131616|CASP3P1
28084|100131617|ETS2P1
28085|100131623|NUTF2P6
28086|100131624|WASF1P1
28087|100131629|ARL2BPP7
28088|100131638|CCT4P2
28089|100131641|RBM22P12
28090|100131654|LOC100131654
28091|100131655|ZNF236-DT
28092|100131656|SDCBPP3
28093|100131661|FTLP5
28094|100131671|SEC13P1
28095|100131672|RPL21P87
28096|100131678|CCNB3P1
28097|100131685|ENAHP1
28098|100131688|VN1R68P
28099|100131691|MZF1-AS1
28100|100131693|EIF4EP2
28101|100131695|RNF11P1
28102|100131711|RFC3P1
28103|100131713|RPL29P11
28104|100131719|LOC100131719
28105|100131726|FAM83A-AS1
28106|100131730|RPL37AP7
28107|100131733|USP30-AS1
28108|100131740|CIR1P1
28109|100131743|GAPDHP40
28110|100131755|ARMCX4
28111|100131759|RPL19P3
28112|100131760|GXYLT1P5
28113|100131761|RPS12P12
28114|100131775|PSMA2P2
28115|100131777|DPPA2P4
28116|100131784|ARL2BPP8
28117|100131787|RPS27P7
28118|100131788|RPL26P29
28119|100131789|VN1R46P
28120|100131796|DACOR1
28121|100131797|RPL15P19
28122|100131800|UBE2D3P4
28123|100131801|PET100
28124|100131805|RPL6P18
28125|100131810|ADH5P3
28126|100131814|AHI1-DT
28127|100131816|UBE2DNL
28128|100131820|LOC100131820
28129|100131821|LOC100131821
28130|100131822|LOC100131822
28131|100131823|SUMO2P7
28132|100131825|CADM3-AS1
28133|100131827|ZNF717
28134|100131828|CIR1P2
28135|100131829|LOC100131829
28136|100131832|ZFP91P1
28137|100131840|LOC100131840
28138|100131842|HNRNPCP8
28139|100131846|RPL23AP83
28140|100131852|CCDC12P1
28141|100131855|CDRT15P5
28142|100131860|LOC100131860
28143|100131863|RPS18P5
28144|100131864|LOC100131864
28145|100131866|RPS2P9
28146|100131868|PPP4R2P4
28147|100131874|CFL1P3
28148|100131878|LOC100131878
28149|100131879|ZYG11AP1
28150|100131881|EI24P3
28151|100131890|NGRNP2
28152|100131893|RPL3P11
28153|100131894|LOC100131894
28154|100131897|INSYN2B
28155|100131899|E2F4P1
28156|100131902|KRTAP25-1
28157|100131905|RPS27P21
28158|100131907|LOC100131907
28159|100131913|RPL5P20
28160|100131921|SERF1AP1
28161|100131924|BLOC1S2P1
28162|100131932|RCC2P3
28163|100131934|LETM1P2
28164|100131935|GAPDHP41
28165|100131940|SNX5P1
28166|100131945|RPL35AP13
28167|100131947|PRPF38AP2
28168|100131950|METTL5P1
28169|100131953|ACTG1P22
28170|100131956|RPS3P5
28171|100131958|RPL15P12
28172|100131961|ST13P19
28173|100131964|RPL7L1P3
28174|100131971|RPS26P54
28175|100131977|PRICKLE1P1
28176|100131980|ZNF705G
28177|100131981|UBE2V1P9
28178|100131983|HNRNPA1P25
28179|100131984|SOWAHCP1
28180|100131991|RPL29P8
28181|100131995|UQCRHP3
28182|100131997|FAM27E3
28183|100131998|RRN3P3
28184|100132006|LOC100132006
28185|100132015|TEX13D
28186|100132025|LOC100132025
28187|100132031|DNM1P28
28188|100132036|NDUFB4P2
28189|100132037|RPS29P10
28190|100132047|RPL22P6
28191|100132049|RPS19P4
28192|100132053|RPL30P8
28193|100132056|DHFRP5
28194|100132057|PDE4DIPP6
28195|100132058|GPS2P2
28196|100132061|RPL9P14
28197|100132066|ALG1L3P
28198|100132069|LOC100132069
28199|100132071|LOC100132071
28200|100132073|CCNB2P1
28201|100132074|FOXO6
28202|100132076|RDXP3
28203|100132079|KARS1P3
28204|100132086|AK6P1
28205|100132100|DNM1P32
28206|100132101|HERC2P7
28207|100132103|FAM66E
28208|100132104|AK4P2
28209|100132111|C2CD4D-AS1
28210|100132115|RBM22P11
28211|100132116|ACTA2-AS1
28212|100132121|ETF1P3
28213|100132122|RPL35AP5
28214|100132124|TSPY17P
28215|100132126|MTCH2P2
28216|100132127|RPL39P14
28217|100132132|DSTNP5
28218|100132142|RPS3AP4
28219|100132146|FAM240A
28220|100132147|LINC01783
28221|100132153|TUBB2BP1
28222|100132159|CALML3-AS1
28223|100132163|PHKA2-AS1
28224|100132166|IL9RP4
28225|100132169|WASIR2
28226|100132173|PPP1R26P3
28227|100132174|LINC01987
28228|100132195|TRIM60P13
28229|100132197|LOC100132197
28230|100132199|RPL36AP44
28231|100132201|ZSWIM5P2
28232|100132202|GOLGA6L25
28233|100132204|DNM1P29
28234|100132215|EHBP1-AS1
28235|100132223|ACTBP16
28236|100132234|LINC00543
28237|100132247|NPIPB5
28238|100132251|ABHD17AP9
28239|100132260|CDYLP1
28240|100132264|RNFT1P2
28241|100132265|RPL32P15
28242|100132268|FKBP4P6
28243|100132273|NDUFA6-DT
28244|100132285|KIR2DS2
28245|100132286|NDUFB8P3
28246|100132288|TEKT4P2
28247|100132289|ABCB10P4
28248|100132291|RPS27P29
28249|100132295|PPP1R26P4
28250|100132304|FAM236B
28251|100132306|FAM91A4P
28252|100132308|SLC29A4P2
28253|100132310|FCF1P11
28254|100132311|RPL38P3
28255|100132321|NIPA2P1
28256|100132322|SAR1AP4
28257|100132332|CNOT7P2
28258|100132340|CYP4F59P
28259|100132341|CLUHP3
28260|100132346|HSPE1P7
28261|100132352|FRG1HP
28262|100132354|LINC01512
28263|100132355|SLC25A1P4
28264|100132358|EEF1A1P34
28265|100132363|LOC100132363
28266|100132365|LOC100132365
28267|100132372|RPS10P28
28268|100132376|RPS29P8
28269|100132380|AGGF1P1
28270|100132382|RPS14P4
28271|100132386|KRTAP4-9
28272|100132396|ZNF705B
28273|100132399|GAGE12D
28274|100132400|RPS15AP28
28275|100132402|PGGT1BP2
28276|100132403|FAM157B
28277|100132406|NBPF10
28278|100132413|GKN3P
28279|100132415|SOCS5P4
28280|100132417|FCGR1CP
28281|100132418|LOC100132418
28282|100132420|ANKRD36P1
28283|100132421|DUX4L18
28284|100132441|GXYLT1P4
28285|100132450|IQSEC3P1
28286|100132456|GUSBP7
28287|100132463|CLDN24
28288|100132464|FAM99B
28289|100132467|RNF2P1
28290|100132474|LOC100132474
28291|100132476|KRTAP4-7
28292|100132479|RPL22P5
28293|100132487|PTCD2P2
28294|100132488|RPS27P6
28295|100132495|LOC100132495
28296|100132496|RPS24P9
28297|100132498|CENPNP1
28298|100132499|RPS29P16
28299|100132501|LINC01415
28300|100132504|TSPY19P
28301|100132509|ZNF114P1
28302|100132510|GLRXP3
28303|100132520|MTRF1LP1
28304|100132526|FGD5P1
28305|100132529|TAT-AS1
28306|100132534|PDHA1P1
28307|100132537|DOCK11P1
28308|100132541|GXYLT1P3
28309|100132547|RPL26P33
28310|100132562|YPEL5P2
28311|100132565|GOLGA8F
28312|100132580|RBMXP4
28313|100132591|SERBP1P4
28314|100132594|PGAM1P5
28315|100132596|XGY2
28316|100132597|EIF3EP2
28317|100132598|ZNF965P
28318|100132601|GAPDHP68
28319|100132606|AGGF1P7
28320|100132612|LINC02312
28321|100132615|SPRING1P1
28322|100132617|SNX18P23
28323|100132618|ZRANB2-AS1
28324|100132619|ATP5F1AP10
28325|100132621|MTFR2P2
28326|100132630|CICP3
28327|100132641|BTF3P14
28328|100132644|RPL7AP75
28329|100132645|RPL17P41
28330|100132656|FKBP4P1
28331|100132658|NSA2P3
28332|100132672|GXYLT1P6
28333|100132673|RPS2P28
28334|100132677|BSN-DT
28335|100132678|RPL7AP45
28336|100132681|NFU1P1
28337|100132683|PDCL3P3
28338|100132699|NFU1P2
28339|100132707|PAXIP1-AS2
28340|100132708|CYP4F30P
28341|100132712|NAMPTP2
28342|100132722|RPL15P21
28343|100132724|DCAF13P3
28344|100132733|ANKRD20A13P
28345|100132735|FILNC1
28346|100132736|PIMREGP3
28347|100132742|RPL17P7
28348|100132753|RFKP2
28349|100132759|VN1R7P
28350|100132766|PABPC1P8
28351|100132772|RAB28P3
28352|100132774|KDM4A-AS1
28353|100132778|NACAP6
28354|100132795|RPL12P32
28355|100132796|NIFKP6
28356|100132800|LOC100132800
28357|100132803|HNRNPH1P1
28358|100132808|RBMX2P2
28359|100132812|NACAP10
28360|100132813|SYBU-AS1
28361|100132815|IPO5P1
28362|100132824|TUBAP11
28363|100132831|TNIP2P1
28364|100132832|PMS2P9
28365|100132841|NMNAT1P4
28366|100132849|ATP5POP1
28367|100132863|HMGB1P37
28368|100132871|RAB28P4
28369|100132891|MSC-AS1
28370|100132906|RPL13AP10
28371|100132911|DPH3P1
28372|100132916|SHISAL2B
28373|100132917|RAP1BP3
28374|100132918|EIF4EP3
28375|100132920|CICP4
28376|100132922|RPL6P11
28377|100132923|FAM66D
28378|100132924|RPL13AP19
28379|100132929|FAM25BP
28380|100132932|FAM197Y9
28381|100132938|AQP7P4
28382|100132940|PRELID3BP6
28383|100132948|FAM27C
28384|100132949|RBM17P3
28385|100132961|RPS21P2
28386|100132963|SMIM9
28387|100132965|GYG1P1
28388|100132967|FAM223A
28389|100132972|SYPL1P2
28390|100132973|ELOCP29
28391|100132978|ATP6V0CP1
28392|100132979|GOLGA8DP
28393|100132987|LINC00856
28394|100132988|RPL37AP3
28395|100132992|HMGN1P30
28396|100132993|RPS21P3
28397|100132994|CXorf49B
28398|100132995|RPS8P3
28399|100133005|RASA4DP
28400|100133012|CHEK2P1
28401|100133024|AMD1P1
28402|100133036|FAM95B1
28403|100133037|RPL7P4
28404|100133038|RPL18AP7
28405|100133040|PPP1R26P5
28406|100133044|BCRP8
28407|100133050|GUSBP19
28408|100133053|CXorf51B
28409|100133054|RPS9P3
28410|100133059|CENPNP2
28411|100133062|FAM217AP1
28412|100133064|PPP1R26P2
28413|100133073|ABRAXAS1P2
28414|100133074|SLC25A5P9
28415|100133079|SLC25A1P2
28416|100133087|VN1R18P
28417|100133091|LINC03009
28418|100133093|FAM25G
28419|100133100|RPL6P8
28420|100133103|RPL7L1P13
28421|100133108|RPL13P10
28422|100133121|FAM27B
28423|100133122|RBPJP7
28424|100133123|LINC01203
28425|100133128|DEFB108F
28426|100133139|RPL12P41
28427|100133145|LOC100133145
28428|100133161|LINC01001
28429|100133162|RPL32P34
28430|100133163|BCRP7
28431|100133168|CCR12P
28432|100133170|RPL11P1
28433|100133172|FAM66A
28434|100133180|DDX3P1
28435|100133190|ADIRF-AS1
28436|100133193|RPL32P28
28437|100133203|RAB28P1
28438|100133204|HSDL2-AS1
28439|100133205|LINC00240
28440|100133206|RBM22P5
28441|100133210|COX6B1P7
28442|100133211|RRAS2P1
28443|100133212|ABHD17AP7
28444|100133220|GOLGA6L3P
28445|100133222|RPL39P27
28446|100133234|SBF1P1
28447|100133235|RPL26P14
28448|100133251|PRR23D2
28449|100133255|RPS14P5
28450|100133259|CBX1P5
28451|100133261|CHORDC1P3
28452|100133262|ATP6V0E1P3
28453|100133265|BMS1P7
28454|100133267|DEFB130B
28455|100133268|HAUS6P2
28456|100133273|RPL21P80
28457|100133285|PCDH8P1
28458|100133286|CBR1-AS1
28459|100133294|RPL34P16
28460|100133301|FAM231BP
28461|100133307|CYP1D1P
28462|100133308|RSU1P2
28463|100133309|EIF4A2P3
28464|100133310|HMGB1P28
28465|100133311|HOXA-AS3
28466|100133314|SETP1
28467|100133315|XNDC1N
28468|100133321|KLF17P1
28469|100133330|RBM17P1
28470|100133461|LINC02171
28471|100133545|MRPL23-AS1
28472|100133612|LINC01134
28473|100133668|RPS27P24
28474|100133669|LY6E-DT
28475|100133791|ERV18-1
28476|100133941|CD24
28477|100133957|UXT-AS1
28478|100133985|LINC01816
28479|100133991|MAP3K14-AS1
28480|100134015|UBOX5-AS1
28481|100134229|KDM7A-DT
28482|100134240|LOC100134240
28483|100134259|LINC01119
28484|100134301|LOC100134301
28485|100134391|LOC100134391
28486|100134444|KCNJ18
28487|100134713|NDUFB2-AS1
28488|100134869|UBE2Q2P2
28489|100134934|TEN1
28490|100134938|UPK3BL1
28491|100135063|GTF3AP6
28492|100135064|GTF3AP1
28493|100135756|ATG3P1
28494|100137047|JMJD7
28495|100137049|PLA2G4B
28496|100141515|C17orf99
28497|100142659|CTAGE8
28498|100144435|VTRNA3-1P
28499|100144494|POGLUT2P1
28500|100144595|GALNT13-AS1
28501|100144596|LINC00029
28502|100144597|LINC01056
28503|100144602|EPHA5-AS1
28504|100144603|CHKB-DT
28505|100144604|LINC00930
28506|100144631|PPP6CP
28507|100144748|KLLN
28508|100147744|RNU7-1
28509|100147745|RNU7-2P
28510|100147746|RNU7-3P
28511|100147747|RNU7-4P
28512|100147748|RNU7-5P
28513|100147749|RNU7-6P
28514|100147750|RNU5B-2P
28515|100147751|RNU5B-3P
28516|100147752|RNU5B-4P
28517|100147753|RNU5B-5P
28518|100147754|RNU5B-6P
28519|100147755|RNU7-7P
28520|100147756|RNU7-8P
28521|100147757|RNU7-9P
28522|100147758|RNU7-10P
28523|100147759|RNU7-11P
28524|100147760|RNU7-12P
28525|100147761|RNU7-13P
28526|100147762|RNU7-14P
28527|100147763|RNU7-15P
28528|100147764|RNU7-16P
28529|100147765|RNU7-17P
28530|100147766|RNU7-18P
28531|100147767|RNU7-19P
28532|100147768|RNU7-20P
28533|100147769|RNU7-21P
28534|100147770|RNU7-22P
28535|100147771|RNU7-23P
28536|100147773|TMCO1-AS1
28537|100147811|CBX1P2
28538|100147812|RNU7-25P
28539|100147813|RNU7-26P
28540|100147814|RNU7-27P
28541|100147815|RNU7-28P
28542|100147816|RNU7-29P
28543|100147817|RNU7-30P
28544|100147818|RNU7-31P
28545|100147819|RNU7-32P
28546|100147820|RNU7-33P
28547|100147821|RNU7-34P
28548|100147822|RNU7-35P
28549|100147823|RNU7-36P
28550|100147824|RNU7-37P
28551|100147825|RNU7-38P
28552|100147826|RNU7-39P
28553|100147827|RNU7-40P
28554|100147828|RNU7-41P
28555|100147829|RNU7-42P
28556|100147830|RNU7-43P
28557|100147831|RNU7-44P
28558|100147832|RNU7-45P
28559|100147833|RNU7-46P
28560|100147834|RNU7-47P
28561|100147835|RNU7-48P
28562|100147836|RNU7-49P
28563|100147837|RNU7-50P
28564|100151640|EXOSC3P1
28565|100151641|PHKG1P4
28566|100151642|ATG12P1
28567|100151643|KRTAP20-4
28568|100151645|USF1P1
28569|100151646|LETM1P3
28570|100151647|RNU7-51P
28571|100151648|RNU7-52P
28572|100151649|RNU7-53P
28573|100151650|RNU7-54P
28574|100151651|RNU7-56P
28575|100151652|RNU7-57P
28576|100151653|RNU7-58P
28577|100151654|RNU7-59P
28578|100151655|RNU7-60P
28579|100151656|RNU7-61P
28580|100151657|RNU7-62P
28581|100151658|RNU7-63P
28582|100151661|CBX5P1
28583|100151662|RNU7-64P
28584|100151663|RNU7-65P
28585|100151664|RNU7-66P
28586|100151665|RNU7-67P
28587|100151666|RNU7-69P
28588|100151667|RNU7-70P
28589|100151668|RNU7-71P
28590|100151669|RNU7-72P
28591|100151670|RNU7-73P
28592|100151671|RNU7-74P
28593|100151672|RNU7-75P
28594|100151673|RNU7-76P
28595|100151674|RNU7-77P
28596|100151675|RNU7-78P
28597|100151676|RNU7-79P
28598|100151677|RNU7-80P
28599|100151678|RNU7-81P
28600|100151679|RNU7-82P
28601|100151680|RNU7-83P
28602|100151681|RNU7-84P
28603|100151682|RNU7-85P
28604|100151683|RNU4ATAC
28605|100151684|RNU6ATAC
28606|100151685|RNU6ATAC2P
28607|100151686|RNU6ATAC3P
28608|100151687|RNU6ATAC4P
28609|100151688|RNU6ATAC5P
28610|100158257|NF1P7
28611|100158258|NEK2P3
28612|100158262|SCARNA9L
28613|100169750|PRINS
28614|100169751|RNA5S1
28615|100169752|TEX36-AS1
28616|100169753|RNA5S2
28617|100169754|RNA5S3
28618|100169755|RNA5S4
28619|100169756|RNA5S5
28620|100169757|RNA5S6
28621|100169758|RNA5S7
28622|100169759|RNA5S8
28623|100169760|RNA5S9
28624|100169761|RNA5S10
28625|100169762|RNA5S11
28626|100169763|RNA5S12
28627|100169764|RNA5S13
28628|100169765|RNA5S14
28629|100169766|RNA5S15
28630|100169767|RNA5S16
28631|100169768|RNA5S17
28632|100169834|RNY4P19
28633|100169835|RNY5P7
28634|100169836|RNY5P9
28635|100169837|RNY5P10
28636|100169850|RNY4P7
28637|100169851|PATE3
28638|100169890|PEG3-AS1
28639|100169951|SNAR-A3
28640|100169952|SNAR-A5
28641|100169953|SNAR-A7
28642|100169954|SNAR-A11
28643|100169955|SNAR-A9
28644|100169956|SNAR-A4
28645|100169957|SNAR-A6
28646|100169958|SNAR-A8
28647|100169959|SNAR-A13
28648|100169989|DBIL5P2
28649|100170216|SNAR-A10
28650|100170217|SNAR-B2
28651|100170218|SNAR-C2
28652|100170219|SNAR-C4
28653|100170220|SNAR-E
28654|100170221|SNAR-H
28655|100170222|SNAR-I
28656|100170223|SNAR-C5
28657|100170224|SNAR-B1
28658|100170225|SNAR-C1
28659|100170226|SNAR-C3
28660|100170227|SNAR-D
28661|100170228|SNAR-G2
28662|100170229|SRRM5
28663|100170765|ERICH4
28664|100170841|EPOP
28665|100174857|GSTA9P
28666|100174949|TRIM59-IFT80
28667|100188891|ZNF123P
28668|100188893|TOMM6
28669|100188945|CDCA4P4
28670|100188947|HECTD2-AS1
28671|100188949|LINC00426
28672|100188953|LINC00092
28673|100188954|DNMBP-AS1
28674|100188985|TRG-GCC2-4
28675|100188986|TRH-GTG1-7
28676|100188987|TRH-GTG1-5
28677|100188988|TRH-GTG1-8
28678|100188989|TRU-TCA3-1
28679|100188990|TRV-AAC1-2
28680|100188991|TRH-GTG1-1
28681|100188992|TRV-AAC2-1
28682|100188993|TRV-TAC1-1
28683|100188994|TRD-GTC4-1
28684|100188995|TRK-CTT6-1
28685|100188996|TRN-GTT14-1
28686|100188997|TRG-TCC4-1
28687|100188998|TRQ-CTG7-1
28688|100188999|TRK-CTT15-1
28689|100189000|TRE-TTC12-1
28690|100189001|TRY-GTA5-5
28691|100189002|TRS-GCT2-1
28692|100189003|TRL-CAA6-1
28693|100189004|TRL-AAG1-3
28694|100189005|TRN-GTT2-1
28695|100189006|TRT-AGT1-3
28696|100189007|TRE-CTC3-1
28697|100189008|TRC-GCA11-1
28698|100189009|TRL-CAG1-2
28699|100189010|TRQ-TTG10-1
28700|100189011|TRG-TCC2-6
28701|100189012|TRR-TCT5-1
28702|100189013|TRK-CTT1-2
28703|100189014|TRV-AAC5-1
28704|100189015|TRX-CAT1-1
28705|100189016|TRQ-CTG15-1
28706|100189017|TRE-CTC1-5
28707|100189018|TRL-CAG1-6
28708|100189019|TRP-AGG2-1
28709|100189020|TRP-AGG1-1
28710|100189021|TRA-CGC3-1
28711|100189022|TRY-GTA2-1
28712|100189024|TRE-CTC1-6
28713|100189025|TRR-TCG6-1
28714|100189026|TRQ-TTG6-1
28715|100189028|TRI-TAT2-2
28716|100189029|TRC-GCA22-1
28717|100189030|TRE-TTC2-1
28718|100189031|TRE-TTC5-1
28719|100189032|TRL-TAG3-1
28720|100189033|TRA-CGC4-1
28721|100189034|TRR-TCG5-1
28722|100189035|TRT-CGT1-1
28723|100189036|TRN-GTT2-4
28724|100189037|TRS-CGA1-1
28725|100189038|TRL-CAA3-1
28726|100189039|TRG-TCC2-5
28727|100189040|TRX-CAT1-4
28728|100189041|TRS-CGA2-1
28729|100189042|TRA-AGC6-1
28730|100189043|TRL-AAG5-1
28731|100189044|TRE-CTC8-1
28732|100189045|TRG-CCC5-1
28733|100189046|TRA-AGC4-1
28734|100189047|TRA-AGC5-1
28735|100189048|TRW-CCA3-2
28736|100189049|TRC-GCA18-1
28737|100189050|TRI-GAT1-2
28738|100189051|TRK-TTT12-1
28739|100189052|TRC-GCA2-2
28740|100189053|TRK-TTT4-1
28741|100189054|TRE-TTC13-1
28742|100189055|NMTRS-TGA1-1
28743|100189056|TRQ-CTG4-1
28744|100189057|TRY-GTA9-1
28745|100189058|NMTRQ-TTG14-1
28746|100189059|TRN-GTT8-1
28747|100189060|TRA-AGC13-2
28748|100189061|TRD-GTC5-1
28749|100189062|TRK-CTT4-1
28750|100189063|TRE-TTC2-2
28751|100189064|TRG-TCC2-1
28752|100189065|TRH-GTG1-9
28753|100189066|TRA-TGC5-1
28754|100189067|TRL-TAA4-1
28755|100189068|TRE-TTC8-1
28756|100189069|TRN-GTT16-1
28757|100189070|TRS-AGA4-1
28758|100189071|TRI-AAT2-1
28759|100189072|TRP-AGG2-4
28760|100189073|TRV-CAC12-1
28761|100189074|TRQ-TTG3-3
28762|100189075|TRC-GCA12-1
28763|100189077|TRS-AGA2-2
28764|100189078|TRR-CCT1-1
28765|100189079|TRN-GTT16-3
28766|100189080|TRSUP-TTA1-1
28767|100189081|TRG-GCC6-1
28768|100189082|TRA-TGC6-1
28769|100189083|TRN-GTT2-3
28770|100189084|TRR-CCG1-2
28771|100189085|TRM-CAT7-1
28772|100189086|TRT-CGT2-1
28773|100189087|TRD-GTC7-1
